"0000014c-47f9-d0b2-a3cf-4ffbe1970001","Fausto Pinto","Fausto Pinto","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbe97e0001","Francisco Javier Rodríguez","Francisco Javier Rodríguez","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbf1760000","Julio César Domínguez","Julio César Domínguez","null","false","false"
"0000014c-47f9-d0b2-a3cf-4ffbf9bb0000","Alejandro Castro","Alejandro Castro","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb02500001","Luis Perea","Luis Perea","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb0af80000","Gerardo Flores","Gerardo Flores","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb13ea0000","Rogelio Chávez","Rogelio Chávez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb1c610000","Emmanuel Loeschbor","Emmanuel Loeschbor","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb23d00001","Omar Israel Mendoza Martín","Omar Israel Mendoza Martín","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb2b930001","Gerardo Torrado","Gerardo Torrado","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb34170001","Marco Fabián","Marco Fabián","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb3c1f0000","Christian Giménez","Christian Giménez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb44bb0000","Alejandro Vela","Alejandro Vela","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb4d800001","Xavier Báez","Xavier Báez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb571d0001","Rafael Baca","Rafael Baca","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb60350000","Hernán Bernardello","Hernán Bernardello","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb697a0000","Mauro Formica","Mauro Formica","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb71440000","Pablo Barrera","Pablo Barrera","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb79500001","Mariano Pavone","Mariano Pavone","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb81560000","Joao Rojas","Joao Rojas","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb89660001","Ismael Valadez","Ismael Valadez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb91910001","Pablo Torres","Pablo Torres","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffb99b00001","Aníbal Zurdo Rodríguez","Aníbal Zurdo Rodríguez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffba6fc0001","José Antonio Rodríguez","José Antonio Rodríguez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbafb30000","Luis Michel","Luis Michel","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbb8cd0000","Miguel Jiménez","Miguel Jiménez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbc0060000","Néstor Vidrio","Néstor Vidrio","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbc7570001","Kristian Álvarez","Kristian Álvarez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbcf390001","Jair Pereira","Jair Pereira","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbd7810000","Omar Esparza","Omar Esparza","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbdfb70001","Carlos Gerardo Rodríguez","Carlos Gerardo Rodríguez","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbe83a0000","Miguel Ponce","Miguel Ponce","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbf0ff0000","Édgar Solis","Édgar Solis","null","false","false"
"0000014c-47fa-d0b2-a3cf-4ffbfa0c0000","Hedgardo Marín","Hedgardo Marín","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb037b0001","Carlos Salcido","Carlos Salcido","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb0bef0000","Patricio Araujo","Patricio Araujo","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb137b0000","Ángel Reyna","Ángel Reyna","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb1b550001","Sergio Javier Nápoles Saucedo","Sergio Javier Nápoles Saucedo","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb232f0000","Jorge Enríquez","Jorge Enríquez","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb2b5f0000","Fernando Arce","Fernando Arce","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb33ca0000","Jesús Sánchez","Jesús Sánchez","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb3c7b0001","David Toledo","David Toledo","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb459f0001","Israel Castro","Israel Castro","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb4ee90000","Antonio Gallardo","Antonio Gallardo","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb58a10001","Raúl López","Raúl López","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb602d0000","Giovani Hernández","Giovani Hernández","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb67cf0001","Ángel Zaldívar","Ángel Zaldívar","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb6f7e0001","Javier López","Javier López","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb77880000","Jose Ramirez","Jose Ramirez","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb80180000","Mario Orozco","Mario Orozco","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb88bf0000","Rafael Márquez Lugo","Rafael Márquez Lugo","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb918c0000","Omar Bravo","Omar Bravo","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffb9a820000","Aldo de Nigris","Aldo de Nigris","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffba9cf0001","Carlos Fierro","Carlos Fierro","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbb2120000","Alberto García","Alberto García","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbb9870001","Carlos Villanueva","Carlos Villanueva","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbc1b20001","William Oswaldo Guzman Aguilar","William Oswaldo Guzman Aguilar","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbce6c0000","Christian Martínez","Christian Martínez","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbd7290000","William Yarbrough","William Yarbrough","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbdf8c0000","César Ríos","César Ríos","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbe7cb0001","Juan Carlos Pineda","Juan Carlos Pineda","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbf09f0001","Arturo Ortiz","Arturo Ortiz","null","false","false"
"0000014c-47fb-d0b2-a3cf-4ffbf9a70001","Edwin Hernández","Edwin Hernández","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff022e0000","Jonathan Bottinelli","Jonathan Bottinelli","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff09c00001","Jonny Magallón","Jonny Magallón","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff11820001","Juan Ignacio González","Juan Ignacio González","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff19830001","Fernando Navarro","Fernando Navarro","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff21320000","José María Cárdenas","José María Cárdenas","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff29f50000","Elías Hernández","Elías Hernández","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff31ef0001","Luis Montes","Luis Montes","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff3aec0001","Wanderley de Jesus Sousa","Wanderley de Jesus Sousa","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff43da0001","José Juan Vázquez","José Juan Vázquez","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff4d630001","Carlos Peña","Carlos Peña","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff54900001","Aldo Rocha","Aldo Rocha","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff5bb30001","Luis Zamora","Luis Zamora","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff63700001","Leonel López González","Leonel López González","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff6b850000","Oscar Suarez","Oscar Suarez","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff73af0001","Cristian Alejandro Torres Frausto","Cristian Alejandro Torres Frausto","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff7bf20000","Denis Flores","Denis Flores","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff846b0000","Miguel Sabah","Miguel Sabah","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff8d130000","Marcos Caicedo","Marcos Caicedo","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff95ce0001","Mauricio Castañeda","Mauricio Castañeda","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fff9dd90001","Martín Bravo","Martín Bravo","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffa5230001","Mauro Boselli","Mauro Boselli","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffac800001","Luis Delgado","Luis Delgado","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffb41f0001","Yamilson Rivera","Yamilson Rivera","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffbc190000","Jorge Calderón","Jorge Calderón","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffc4540000","Juan Flores","Juan Flores","null","false","false"
"0000014c-47fc-d0b2-a3cf-4fffcd0b0001","Jose Montes De Oca","Jose Montes De Oca","null","false","false"
